"time","user","text"
"Sat Jun 06 20:40:38 PDT 2009","jemihawkx33","BRB. Be right back in a few "
"Fri May 22 05:28:18 PDT 2009","BeckyGaskins","Taking my babies to the vet for their fun filled day of surgery  then running around with my papa for a little!"
"Tue Jun 02 04:13:49 PDT 2009","mirlisa","It's a beautiful morning - too bad it has to be spent inside under artificial lighting. "
"Fri Jun 05 22:37:39 PDT 2009","nova937music","@jasonjordan I know!  The government needs to step in "
"Tue Jun 02 01:14:55 PDT 2009","Scyranth","sound of madness! shinedown! "
"Mon Jun 01 01:50:36 PDT 2009","BabeNatasha","@MikeMilan (: All Canadain Girls Love American Boys..Juz A Fact!! "
"Tue Jun 02 06:52:05 PDT 2009","emj1281","@Major_Disaster dude, thanks for the tip on QQ China. I'm in Philadelphia now. Chinese foods here ain't cheap "
"Sun Jun 07 19:48:17 PDT 2009","thirteen_moons","@jasonbroaddus lol, I just caught part of that. recording it for hubby "
"Sat May 30 10:01:00 PDT 2009","mgmnstr87","Just woke up...Watching house now and heading back to Rockford "
"Mon Jun 01 18:46:25 PDT 2009","biancaxchrista","@krisalderson awww! youre cute kristen!! hi mommy "
"Sun May 31 02:57:10 PDT 2009","angiepie","morning! ha ha couldnt be bothered to tweet last night now reading the tweets i feel left out "
"Sat May 30 03:21:00 PDT 2009","gwynn255","&quot;...wipe that smug smile off Michelle Obama's face&quot; I LOVE SEASON THREE "
"Sun Jun 21 08:16:56 PDT 2009","WAGaBee","has loads of homework 2 do "
"Sat Jun 20 21:15:12 PDT 2009","CreativeBrooke","Is going to bed. had a fun relaxing day in the sun at the pool but it was SO hot today! Now I gots mosquito bits  G'night Tweets!"
"Wed Jun 03 09:38:21 PDT 2009","Ves_pertine","Oh and I've just noticed that the 'Real' Number One *coughs coughs* got svet-ousted today. Oops. Go Dina! "
"Mon Jun 15 00:46:16 PDT 2009","checkyesmegan","BRING ON TOMORROW ;) ;) going to musiccccc D; be back later. i've done part 1 of my science ass. and i'm very happy  later is my &quot;Me&quot; time"
"Sun May 31 11:35:52 PDT 2009","brookedanielle_","My wrist hurts "
"Mon Jun 01 22:29:02 PDT 2009","avaquera","I'm horribly sick  I need some of mommas chicken soup"
"Wed Jun 17 07:02:02 PDT 2009","willverchereau","Just dropped C off at the airport "
"Mon Jun 01 04:13:24 PDT 2009","TidyCat","@Spoonsie morning, sweets. sounds like a decent monday  happy 1st day of j(o_O)nfest =^..^="
"Tue Jun 02 20:25:53 PDT 2009","medrunner","Will Jim Ballsille get get the Coyotes first, or, will GM go bankrupt first? My money is on GM "
"Mon Jun 15 04:22:08 PDT 2009","salpickering","@eresty where you be Ellen?  Did you take up camp at the beach?? "
"Mon Jun 01 02:04:28 PDT 2009","jovanka_tan","@TVXQUKnow i think Yogyakarta is one of good place in da wolrd y! "
"Mon May 11 23:33:59 PDT 2009","chazdrums","@zodttd your not going to abandon us iPhoners for the G1 are you "
"Fri May 22 08:44:40 PDT 2009","roshinroy","@ChitraChaudhuri thanks for the follow friday tweet.Very sweet of you. ! "
"Sat Jun 06 05:39:11 PDT 2009","jonasl","@FxNxRl Hehe cool. The service is based on my blog backup service BlogBackupr.com "
"Mon Apr 20 04:08:17 PDT 2009","Mark_Milly","@royalt_rapqueen -lol I aint even get that... "
"Sat Jun 20 18:55:02 PDT 2009","krissssyyyy","I have nothing to say  (thats a pretty intense update!!)"
"Mon Jun 15 03:41:51 PDT 2009","meneksehanim","has 4 fewer inches of hair than she had an hour ago  happy days."
"Tue Apr 21 01:15:34 PDT 2009","djmunchkin","moorning peoples - what a sunny day it is today "
"Mon Jun 01 16:48:36 PDT 2009","aj_1989","Turning in early. What a horrible day  &lt;&lt;andreamazing&gt;&gt;"
"Fri Jun 05 10:51:04 PDT 2009","breadandbadger","@leakarts I saw that too! Is it a new change for Etsy? I find it annoying to have to check all those boxes myself. "
"Mon Jun 01 16:23:20 PDT 2009","KasieTierson","@biochick2011 it's cold here  it may be sunny out but i can't go out "
"Thu Jun 18 17:46:16 PDT 2009","farad","is tweeting from Windows Mobile - it's interesting to note how expensive the apps can be when you compare to the App Store "
"Sat Apr 18 08:41:49 PDT 2009","Normal4Asylum","@SharonP I feel the same way about you.  "
"Sat Apr 18 07:21:28 PDT 2009","emotionalgeek","thinks that Kellan Lutz is hot when he smokes "
"Sun Apr 19 10:10:10 PDT 2009","lukehmuse","@sidepodcast @mrschristine for some reason i cant post any messages on dd, lclt, doohickey, even old comments... help? "
"Mon Jun 15 13:37:14 PDT 2009","Lovley420","@Aubreyoday I really wanna go to the Laker parade on wed! However i work and can't "
"Sat May 30 05:07:38 PDT 2009","repyocity","I haven't been to df dubb in a long time! Now i wait for my plane "
"Wed Jun 03 07:41:06 PDT 2009","stephanie_bosco","@pinkmydear i'm sticking my tongue out at you.  (stomping my foot) most likely we're not taking any kind of trip (stomping my foot again)"
"Tue Jun 02 00:30:40 PDT 2009","xtineee","watching pearl jam on conan---eddie vedder lookin rough around the edges   off to bed soon----g'kight friends!"
"Fri Jun 19 04:50:29 PDT 2009","christianaellis","Work got me a new laptop which will make it easier to access their network, but harder to Twitter. *sigh* &quot;Postponing iPhone&quot;   =   "
"Sun May 31 18:16:25 PDT 2009","EmilxAyyyye","miley didnt win the first award she was in "
"Sat Apr 18 13:24:37 PDT 2009","MollyKelly_","danggg 17 Again was the best movie everrrr. I love Zac Efron "
"Fri Jun 19 19:25:24 PDT 2009","momentoftru","@Myrell aww. Tummy ache? "
"Sun Jun 07 20:31:40 PDT 2009","asteliapuff39","@Trisha_K84 finally around! I was feeling all by myself in this twitter world without you twitting as well! "
"Sun May 17 08:32:47 PDT 2009","macassar","http://bit.ly/OeTof  Army PInk I Love NY Underwear! Neat "
"Sat May 02 01:43:04 PDT 2009","Angela_Grace","Terrible terrible nights sleep. The zoo creatures at night give me the heeby jeebies.  This is at least the twentieth time i've woken up."
"Fri Jun 05 10:10:29 PDT 2009","nicollebellamy","alton tower's wass good like "
"Tue Apr 07 05:34:24 PDT 2009","saeedku","@s3dooya Thank you "
"Sat Jun 20 07:17:51 PDT 2009","ohdearnicole","Sunburnt after NDP training "
"Mon Jun 15 03:52:01 PDT 2009","wannadevelop","@filiber i am putting together a list of 1000 .co and .cm domains which i need... then i can retire in about 2 - 3 yrs... woh000h00 "
"Tue Apr 07 06:40:06 PDT 2009","danimarie1990","Does not want to be awake right now but i have math class "
"Fri May 22 01:28:21 PDT 2009","GChin8","Saw Berkeley and Lan! Good times, but not seeing her for another 6 months "
"Mon Jun 01 13:59:44 PDT 2009","alessandra222","fuck A levels! "
"Sat Jun 06 08:15:13 PDT 2009","adrianpesebre","@demilovato565 hey demi  you and miley are close friends right ??"
"Mon May 04 02:48:19 PDT 2009","mizzlizwhizz","@penelopeoverton George B Shaw apparently wrote 2000 words a day. Sure practice works- the more you do the more it comes as 2nd nature "
"Sun Jun 07 10:11:23 PDT 2009","LovesIreland","is getting ready to go to Bethel 54's last meeting ever. "
"Thu Jun 25 08:47:51 PDT 2009","Jeanientje","Just relaxing... Feeling a little sick!.... "
"Fri Jun 19 17:02:17 PDT 2009","funtoread","@TraceCyrus i wanted to but i can't.. "
"Tue Jun 23 08:08:05 PDT 2009","tiffatienza09","@MarieGravely oh haha! awhh good luck! how's it going so far?!!i'm nervous because mine's July 13th and what if all the classes are full. "
"Fri May 22 04:50:16 PDT 2009","libraryninja","@madaboutbooks Am reading WTLF at minute. Want to read Lost Riders but all 4 copies are out  Alice (am in english in library)"
"Sat May 30 21:53:36 PDT 2009","xelavee","@jtrophy This is me at the MBC http://www.mombloggersclub.com/profile/alex see you on there. "
"Sat Jun 20 19:29:45 PDT 2009","andrewhellmich","Racing was on but I flatted half way through   rejoined the bunch when they turned and had a good hit out any way."
"Sat May 02 09:08:37 PDT 2009","jaimeechavez","@kimdy thanks "
"Mon Jun 01 03:00:45 PDT 2009","somanshu03","ah a nice cup of tea...........praise the lord   "
"Fri May 29 16:44:50 PDT 2009","x_heyfloor","i have my jobros t-shirt!! i'm so happy "
"Sat Jun 06 16:53:49 PDT 2009","alannahs","Arrrg I wish I was going to come together "
"Fri Jun 05 11:45:37 PDT 2009","musicshow","i am sooo bored. i literally have nothing to do now that exams are over. how sad "
"Wed Jun 17 18:47:52 PDT 2009","gel_tweets","err..not really a good morning for me fellow twitter  just experienced 2hr traffic going home from work :-/"
"Tue Jun 02 20:15:31 PDT 2009","joelkelly","The only thing that makes this slightly less funny for me is knowing I'll end up on it for being an ass one day  http://is.gd/MOPA"
"Mon May 11 22:53:28 PDT 2009","itsKammyBayb","@simplejennbug , im pretty sure aim doesnt like you back . but your talking to me so cheer up buttercup  mwuahahaha"
"Mon Jun 01 13:28:03 PDT 2009","kassieohhh","@davidptdf tell me the fuck about it, i couldnt even buy me some lunch at wendys "
"Fri Jun 05 11:50:03 PDT 2009","royalevents","@weddex congratulations!!! post a twitpic of them "
"Mon Jun 01 14:41:11 PDT 2009","Art_Advisor","@girlgetstrong a robust red? Yes please do...would appreciate that "
"Fri May 29 01:03:11 PDT 2009","NANCY___","@BrianLimond but lorraine kelly is a sexy mama! "
"Sat May 30 03:33:34 PDT 2009","cowc0w","&quot;Baby Baby Baby&quot; version Belge ... "
"Sat May 02 04:07:13 PDT 2009","MissNeedles","covered in soil and bits of plants, this is a good thing i am happy  back to finish up then start getting ready for an evening out"
"Mon May 04 03:07:08 PDT 2009","stebriscoe","Is enjoying his birthday/bank holiday time off work.....don't send me back tomorrow "
"Sun Jun 07 04:08:51 PDT 2009","bethh_kidd","oh yeah ive eventually finished new moon "
"Sat Jun 20 09:07:50 PDT 2009","Somxlov3","@Devonn26 devonnn i miss youuuu! i wanna hang out with you "
"Tue Jun 02 18:49:31 PDT 2009","AlyxxDione","@Jaiduh  it's aight. i miss cali tho  i been in atl for a year officially yesterdayy"
"Sun May 31 08:50:25 PDT 2009","veroicone","Must work on my london bridge project at some point today for my 3d class  *plays more WoW* ... I said SOME POINT today ;)"
"Sat May 30 13:00:57 PDT 2009","warwickp","@donncha is MergePress going to make your life easier or more difficult? "
"Sun May 31 01:37:12 PDT 2009","Mitsukobear","someone fetch me my phone so i can upload pics.   "
"Tue Jun 16 19:46:40 PDT 2009","heyitsmei","@DavidArchie lol! i really need to get on the treadmill. i've been such a procrastinator i guess you could say on exercising this summer! "
"Sun Apr 19 03:51:20 PDT 2009","KatesMemories","Off to work  Yeah, ad set Sunday!"
"Sun May 31 17:02:18 PDT 2009","thisgoeshere","@xxkassyxx i have a humorous one with patrick crushing on everyone that you should read  #andyhurleyday"
"Tue Jun 02 23:57:39 PDT 2009","whilyn","Liverpool should give the pay increase yossi wants. He deserves it. "
"Tue Jun 02 01:32:34 PDT 2009","EGNadiaElghamry","redev of euston sq outside station looks good, lots nice eateries but seems starbucks is gone "
"Thu Jun 18 15:04:26 PDT 2009","TheMrsPattinson","I'm sick  so I'm not feeling the best"
"Sun May 31 00:24:00 PDT 2009","AxE720","party wit the crew "
"Fri Jun 05 10:38:44 PDT 2009","ninusen4","@mcflyyerr In Stoksund.. Some dead place near Åfjord. About two hours away from Trondheim near the coast   And you?"
"Thu May 14 06:37:24 PDT 2009","emmcurrie","had 2 cancel gym &amp; lunchdate as bp rocketing. c-ing doc 2nite, think it's my ear condition flaring up not happy girlie. off home 2 rest "
"Sat Jun 06 08:59:39 PDT 2009","zoefairhurst","mum just started singing taylor swift randomly. wow, i must be rubbing off on her "
"Tue Jun 16 00:05:48 PDT 2009","m0po","@ccassiee just looked outside as you said that, i cant see a thing out there and its only 5 :s are you still incredibly sickly? "
"Fri May 22 07:40:10 PDT 2009","xkerrybaby","just came home from cleaning our church..  not that much fun though...just looking on and K and Js wedding pics!lovely"
"Mon May 11 22:13:40 PDT 2009","sirena220","@JenniferA03 I was hoping they'd add San Antonio "
"Sun May 31 15:15:48 PDT 2009","mckbro","exhausted from work and going out...you party you pay "
"Sat May 30 04:25:31 PDT 2009","shawnw","@terfmop I will share footage of that VERY soon. "
"Mon Jun 15 21:00:07 PDT 2009","oh_Calie","im never in a good mood anymore "
"Sat May 30 13:05:19 PDT 2009","xNickyxByrnex","@Dorkus_ I think AIDAN will win it "
"Sun Jun 07 13:11:19 PDT 2009","xMuSiCxFaNaTiCx","Time to clean the house for my mom before she gets home from work "
"Mon Jun 01 10:11:56 PDT 2009","carpe_coffea","My inner child is having a temper tantrum, the cafeteria is out of orange soda "
"Fri May 22 04:09:09 PDT 2009","androidtomato","@mandahoofs   You can't die now. You're finally free"
"Mon Apr 20 07:29:52 PDT 2009","lifeway_kefir","Good morning and hello new followers  How is everyone this Monday?"
"Mon Jun 15 18:47:33 PDT 2009","sarahbearah5867","I had a Stefanie slip.....i miss that girl more than anything "
"Mon May 04 03:45:13 PDT 2009","Ladewig","Budget is supposed to come in 10% below our proposal for this fiscal year. What I'm looking at now is 1% over. "
"Mon Jun 01 10:50:36 PDT 2009","hazzyrowlands","Unfourtunatly coming to the end of my holiday  . Watching the gadget show tonight though."
"Mon Jun 01 19:56:44 PDT 2009","CarrieAnnYoung","oh crap!  i can't go to sleep before #CONAN !!  going 2 have to watch it in bed though.  nighty night "
"Wed Jun 03 04:50:09 PDT 2009","RonTaylorNL","Newfoundland spring morning, walking around Quidi Vidi Lake I experienced sun, rain, sun and then…a RAINBOW!..life is good "
"Thu May 28 20:44:07 PDT 2009","DkFn","@nicolerichie   Thanks for the pics, I can't be there, but at least I have pics  "
"Sun May 31 17:50:13 PDT 2009","shondaMACk","today is a good day  cant wait to see family from oklahoma tomorrow : D"
"Fri May 22 00:59:00 PDT 2009","SinnamonLove","Nite all!  sweet dreams..."
"Sat Jun 06 20:00:52 PDT 2009","blessedlamb","@TheProphetBlog lov those MC lyrics, cant wait 2 hear them!!!! GO GIRL "
"Tue Apr 07 06:29:30 PDT 2009","fartingpen","@shruticute Hmmm... my mom... well... thanni thelichu vettutaanga... "
"Mon May 18 07:18:08 PDT 2009","amandadoan","@joiiooc definitely stick with where you are. regardless of the industry. better safe than sorry "
"Sun May 10 06:36:49 PDT 2009","Bettsan","A girl just told me that I look like 40  Is that true ?"
"Sat May 30 19:34:54 PDT 2009","addieking","@jf11 get all of ur work done? "
"Mon Jun 01 20:12:38 PDT 2009","annazhaao","@delossantoss with you on this one  @raingin how did work go? o:"
"Mon Jun 01 23:11:03 PDT 2009","MissB_10","good night my wittle twitterbugs..i can't breathe  good night jenessa..i miss u terribly..boo hoo "
"Mon Jun 15 17:23:03 PDT 2009","Trobo1","@KahleeRose At least you dont have to pay off 4 credit cards and each time you pay all youre really paying is the interest "
"Fri May 01 23:41:14 PDT 2009","juliankimmings","@sethcarmichael oh wow. I'd love a parcel like that thru my door "
"Wed Jun 03 05:07:58 PDT 2009","hezalw","Poto2x di Thailand http://bit.ly/vftex  "
"Tue Jun 02 19:07:16 PDT 2009","h0neyb","@scrappinmichele Its super Mild.. The Ranch base helps.. It's worth a try for sure  #salsaranch"
"Tue Jun 02 17:37:31 PDT 2009","janine_j9","@ConstantDrones well. the end of school is on thursday and then we have to go back on friday for  graduation rehearsal "
"Sat May 30 18:28:15 PDT 2009","BrittBoo2012","@Maddie_14 Paris!!  ..because I took French!! lol"
"Wed Jun 24 21:17:28 PDT 2009","Ratchx","@wearetheused you guys need to put my tattoo on your myspace "
"Fri May 29 14:20:29 PDT 2009","SongoftheOss","@Applecored Oh I know I just meant &quot;that&quot; stare, the one about two seconds from certain death "
"Sat May 02 03:54:06 PDT 2009","sarahllebel","I should be sleeping in today but instead here I am at work. "
"Mon Jun 01 07:12:22 PDT 2009","tabbytornado","Twitter is my whole life. If yew go through my pages of updates yew will see everY thought, song, and emothion that pops into my head. "
"Wed Jun 03 00:10:29 PDT 2009","bcelaya","@peterfacinelli wow, cool connection there! I don't have showtime  hmmm...wonder how much it is..."
"Thu Jun 18 16:24:49 PDT 2009","SarahMorrison","I can't stomach reading The Fat Jew's Twitter. The only word I can come up with to describe him is &quot;gross.&quot; "
"Mon May 04 04:53:51 PDT 2009","tobystevens","@nm you're fine - trying to kill off the bots and retweets in a bid to be the least popular person on Twitter. Btw, who are you ?? "
"Wed Jun 03 08:07:10 PDT 2009","Shannen94","Gonna do science homework while watching TV multi tasking, its what i do best "
